feature,mean_importance
ACTIVE_DAYS_CREDIT_UPDATE_mean,-8.394947021714839e-05
ACTIVE_AMT_CREDIT_MAX_OVERDUE_mean,-8.320350411195054e-05
PREV_CCB_SK_DPD_DEF_MEAN_MEAN,-8.26458765701643e-05
ALL_AMT_ANNUITY_sum,-8.129691575267106e-05
CREDIT_ACTIVE_COUNT_CLOSED,-7.531461754815006e-05
PREV_CCB_AMT_DRAWINGS_ATM_CURRENT_SUM_SUM,-7.088146958722508e-05
PREV_CCB_AMT_PAYMENT_CURRENT_MEAN_MEAN,-7.021539055678261e-05
RATIO_DEF_60,-6.613208666566006e-05
CLOSED_AMT_CREDIT_SUM_LIMIT_mean,-6.488573494578542e-05
PREV_CCB_AMT_DRAWINGS_CURRENT_SUM_SUM,-6.023842742197694e-05
ALL_DAYS_ENDDATE_FACT_min,-5.973386090545319e-05
WEEKDAY_APPR_PROCESS_START_THURSDAY,-5.588813372592316e-05
SOLD_DAYS_CREDIT_max,-5.422163470589769e-05
ALL_BB_STATUS_2_sum_sum,-5.377278806522057e-05
PREV_AMT_APPLICATION_MAX,-5.285247254127601e-05
OVERDUE_RATIO,-5.254584461187317e-05
PREV_CCB_SK_DPD_MAX_MAX,-5.150801747761946e-05
PREV_CCB_AMT_PAYMENT_TOTAL_CURRENT_SUM_SUM,-5.1328186853139e-05
PREV_CCB_AMT_DRAWINGS_POS_CURRENT_MEAN_MEAN,-5.0291729077778236e-05
ACTIVE_BB_STATUS_C_sum_sum,-4.795195590803214e-05
PREV_CCB_AMT_RECIVABLE_MEAN_MEAN,-4.659417145067568e-05
PREV_AMT_DOWN_PAYMENT_MEAN,-4.625287639672404e-05
PREV_INST_DAYS_INSTALMENT_MAX_MAX,-4.168402321762521e-05
PREV_AMT_GOODS_PRICE_SUM,-3.8569306219793374e-05
AMT_REQ_CREDIT_BUREAU_YEAR,-3.8476883822213816e-05
WEEKDAY_APPR_PROCESS_START_FRIDAY,-3.740053642140584e-05
PREV_CCB_AMT_PAYMENT_CURRENT_SUM_SUM,-3.702115704853348e-05
CLOSED_CREDIT_TYPE_Car loan,-3.434124658079352e-05
ALL_AMT_CREDIT_SUM_sum,-3.331758290137099e-05
LIVE_CITY_NOT_WORK_CITY,-3.0238341624722052e-05
SOLD_DAYS_CREDIT_mean,-2.9217552142668522e-05
ALL_DAYS_CREDIT_UPDATE_min,-2.821142132485299e-05
ALL_BB_MONTHS_BALANCE_max_max,-2.746307632730538e-05
PREV_CCB_CNT_DRAWINGS_POS_CURRENT_MEAN_MEAN,-2.6488044748429474e-05
PREV_CCB_AMT_RECIVABLE_MAX_MAX,-2.6398616885980886e-05
ACTIVE_BB_STATUS_X_sum_sum,-2.6122886407486946e-05
CLOSED_AMT_CREDIT_SUM_LIMIT_sum,-2.201047348693308e-05
OBS_60_CNT_SOCIAL_CIRCLE,-2.1026387098688205e-05
PREV_RATE_DOWN_PAYMENT_MAX,-1.946776858297028e-05
CLOSED_BB_STATUS_1_sum_sum,-1.9233053723644034e-05
ALL_BB_MONTHS_BALANCE_mean_mean,-1.9065879437119015e-05
ACTIVE_CREDIT_DAY_OVERDUE_max,-1.812585733103056e-05
CLOSED_BB_STATUS_5_sum_sum,-1.6465338193660806e-05
ACTIVE_BB_STATUS_1_sum_sum,-1.590642801996278e-05
SOLD_DAYS_CREDIT_ENDDATE_min,-1.4279792432492222e-05
ACTIVE_AMT_CREDIT_SUM_DEBT_mean,-1.2765196961161962e-05
PREV_CCB_AMT_CREDIT_LIMIT_ACTUAL_MAX_MAX,-1.2239698054195003e-05
NAME_CONTRACT_STATUS_Unused offer,-1.1919255371140025e-05
ALL_AMT_CREDIT_SUM_OVERDUE_mean,-7.972552893154018e-06
NAME_CONTRACT_STATUS_Canceled,-7.764883431016223e-06
ALL_CREDIT_DAY_OVERDUE_sum,-7.020320895323451e-06
NAME_CONTRACT_TYPE_Revolving loans,-6.778328575007819e-06
CNT_FAM_MEMBERS_CAT,-6.426308450313556e-06
HOUSETYPE_MODE,-5.524984105997888e-06
RATIO_DEF_30,-5.444337746429717e-06
ALL_CREDIT_DAY_OVERDUE_mean,-4.312454145560807e-06
SOLD_CREDIT_TYPE_Credit card,-4.260823289548021e-06
CLOSED_AMT_CREDIT_SUM_DEBT_sum,-3.27298294042766e-06
ACTIVE_AMT_ANNUITY_mean,-2.9040922108203304e-06
ALL_BB_STATUS_C_sum_sum,-2.70765069592116e-06
ACTIVE_CNT_CREDIT_PROLONG_mean,-6.418668944574435e-07
ALL_CREDIT_TYPE_Loan for the purchase of equipment,0.0
ALL_CREDIT_TYPE_Loan for working capital replenishment,0.0
ALL_CREDIT_TYPE_Mobile operator loan,0.0
ALL_CREDIT_TYPE_Loan for purchase of shares (margin lending),0.0
ALL_CREDIT_TYPE_Real estate loan,0.0
ALL_CREDIT_TYPE_Unknown type of loan,0.0
ACTIVE_CREDIT_TYPE_Another type of loan,0.0
CREDIT_ACTIVE_COUNT_SOLD,0.0
ACTIVE_CREDIT_TYPE_Cash loan (non-earmarked),0.0
NAME_CONTRACT_TYPE_XNA,0.0
ALL_CREDIT_TYPE_Loan for business development,0.0
CLOSED_CREDIT_TYPE_Real estate loan,0.0
NAME_CLIENT_TYPE_XNA,0.0
ALL_CREDIT_TYPE_Cash loan (non-earmarked),0.0
ALL_CREDIT_TYPE_Another type of loan,0.0
SOLD_BB_STATUS_C_sum_sum,0.0
SOLD_BB_STATUS_5_sum_sum,0.0
SOLD_BB_STATUS_4_sum_sum,0.0
SOLD_BB_STATUS_3_sum_sum,0.0
SOLD_BB_STATUS_2_sum_sum,0.0
SOLD_BB_STATUS_1_sum_sum,0.0
SOLD_BB_STATUS_0_sum_sum,0.0
SOLD_BB_MONTHS_BALANCE_mean_mean,0.0
SOLD_BB_MONTHS_BALANCE_max_max,0.0
ALL_CREDIT_TYPE_Interbank credit,0.0
SOLD_BB_MONTHS_BALANCE_min_min,0.0
NAME_PAYMENT_TYPE_Cashless from the account of the employer,0.0
CLOSED_CREDIT_TYPE_Unknown type of loan,0.0
CLOSED_CREDIT_TYPE_Mortgage,0.0
CLOSED_CREDIT_TYPE_Loan for working capital replenishment,0.0
CLOSED_CREDIT_TYPE_Loan for the purchase of equipment,0.0
SOLD_CREDIT_TYPE_Another type of loan,0.0
CLOSED_CREDIT_TYPE_Loan for purchase of shares (margin lending),0.0
CLOSED_CREDIT_TYPE_Loan for business development,0.0
CLOSED_CREDIT_TYPE_Interbank credit,0.0
SOLD_CREDIT_TYPE_Car loan,0.0
SOLD_CREDIT_TYPE_Cash loan (non-earmarked),0.0
SOLD_CREDIT_TYPE_Consumer credit,0.0
CLOSED_CREDIT_TYPE_Cash loan (non-earmarked),0.0
SOLD_CREDIT_TYPE_Loan for business development,0.0
NAME_CLIENT_TYPE_Refreshed,0.0
CLOSED_CREDIT_TYPE_Another type of loan,0.0
ACTIVE_CREDIT_TYPE_Real estate loan,0.0
PREV_CCB_SK_DPD_DEF_MAX_MAX,0.0
ACTIVE_CREDIT_TYPE_Mobile operator loan,0.0
SOLD_CREDIT_TYPE_Loan for working capital replenishment,0.0
ACTIVE_CREDIT_TYPE_Loan for working capital replenishment,0.0
SOLD_CREDIT_TYPE_Microloan,0.0
ACTIVE_CREDIT_TYPE_Loan for the purchase of equipment,0.0
ACTIVE_CREDIT_TYPE_Loan for purchase of shares (margin lending),0.0
ACTIVE_CREDIT_TYPE_Loan for business development,0.0
SOLD_CREDIT_TYPE_Mortgage,0.0
SOLD_CREDIT_TYPE_Real estate loan,0.0
CREDIT_ACTIVE_COUNT_BAD DEBT,0.0
ACTIVE_CREDIT_TYPE_Unknown type of loan,0.0
